dataVersion,ownerPlayerId,ownerUsername,stageName,stageType,rank,playerName,playerStar,playerScore,playerClearTime
Version-1,65f7d160e5681b767119e4eb,cookie,Creating a Pull Request (Tutorial),Remote,1,cookie,3,10750,758
Version-1,65f7d160e5681b767119e4eb,cookie,Review and Merge Pull Requests (Tutorial),Remote,1,cookie,4,4000,308
Version-1,65f7d160e5681b767119e4f2,D1051092,Game Introduction (Tutorial),Basic,1,D1051092,4,7000,48
Version-1,65f7d160e5681b767119e4f2,D1051092,Game Introduction (Tutorial),Basic,2,D1051092,3,6750,306
Version-1,65f7d160e5681b767119e4f2,D1051092,Version Control and Git (Tutorial),Basic,1,D1051092,4,3000,76
Version-1,65f7d160e5681b767119e4f2,D1051092,Create Local Repository (Tutorial),Basic,1,D1051092,4,4000,135
Version-1,65f7d160e5681b767119e4f2,D1051092,Basic Staging Area (Tutorial),Basic,1,D1051092,4,5000,222
Version-1,65f7d160e5681b767119e4f2,D1051092,Advanced Staging Area (Tutorial),Basic,1,D1051092,4,6000,207
Version-1,65f7d160e5681b767119e4f2,D1051092,Creating First Version (Tutorial),Basic,1,D1051092,4,16000,394
Version-1,65f7d160e5681b767119e4f2,D1051092,Switching Project Versions (Tutorial),Basic,1,D1051092,4,8000,203
Version-1,65f7d160e5681b767119e4f2,D1051092,Git Branching Basics (Tutorial),Branch,1,D1051092,4,9000,279
Version-1,65f7d160e5681b767119e4f2,D1051092,Fast-Forward Merging (Tutorial),Branch,1,D1051092,4,6000,132
Version-1,65f7d160e5681b767119e4f2,D1051092,Auto Merging (Tutorial),Branch,1,D1051092,4,8000,300
Version-1,65f7d160e5681b767119e4f2,D1051092,Merge Conflicts (Tutorial),Branch,1,D1051092,4,7000,216
Version-1,65f7d160e5681b767119e4f2,D1051092,Create Remote Repository (Tutorial),Remote,1,D1051092,4,6000,143
Version-1,65f7d160e5681b767119e4f2,D1051092,Push to Remote Branches (Tutorial),Remote,1,D1051092,4,6000,167
Version-1,65f7d160e5681b767119e4f2,D1051092,Keep Branches in Sync (Tutorial),Remote,1,D1051092,4,5000,118
Version-1,65f7d160e5681b767119e4f2,D1051092,Preparation for Merging (Tutorial),Remote,1,D1051092,4,8000,302
Version-1,65f7d164e5681b767119e506,user1,Game Introduction (Tutorial),Basic,1,user1,4,7000,214
Version-1,65f7d164e5681b767119e506,user1,Version Control and Git (Tutorial),Basic,1,user1,4,3000,77
Version-1,65f7d164e5681b767119e506,user1,Create Local Repository (Tutorial),Basic,1,user1,4,4000,190
Version-1,65f7d164e5681b767119e506,user1,Basic Staging Area (Tutorial),Basic,1,user1,4,5000,298
Version-1,65f7d164e5681b767119e506,user1,Advanced Staging Area (Tutorial),Basic,1,user1,4,6000,270
Version-1,65f7d164e5681b767119e506,user1,Creating First Version (Tutorial),Basic,1,user1,4,16000,666
Version-1,65f7d164e5681b767119e506,user1,Switching Project Versions (Tutorial),Basic,1,user1,4,8000,346
Version-1,65f7d164e5681b767119e506,user1,Git Branching Basics (Tutorial),Branch,1,user1,4,9000,460
Version-1,65f7d164e5681b767119e506,user1,Fast-Forward Merging (Tutorial),Branch,1,user1,4,6000,241
Version-1,65f7d164e5681b767119e506,user1,Auto Merging (Tutorial),Branch,1,user1,4,8000,271
Version-1,65f7d164e5681b767119e506,user1,Auto Merging (Tutorial),Branch,2,user1,3,7750,445
Version-1,65f7d164e5681b767119e506,user1,Merge Conflicts (Tutorial),Branch,1,user1,4,7000,321
Version-1,65f7d164e5681b767119e506,user1,Create Remote Repository (Tutorial),Remote,1,user1,4,6000,232
Version-1,65f7d164e5681b767119e506,user1,Push to Remote Branches (Tutorial),Remote,1,user1,4,6000,331
Version-1,65f7d164e5681b767119e506,user1,Keep Branches in Sync (Tutorial),Remote,1,user1,4,5000,422
Version-1,65f7d164e5681b767119e506,user1,Preparation for Merging (Tutorial),Remote,1,user1,3,7750,630
Version-1,65f7d164e5681b767119e506,user1,Game Introduction (Practice),Basic,1,user1,4,7000,63
Version-1,65f7d164e5681b767119e506,user1,Version Control and Git (Practice),Basic,1,user1,4,7000,151
Version-1,65f7d165e5681b767119e50c,D1093071,Game Introduction (Tutorial),Basic,1,D1093071,3,6500,289
Version-1,65f7d165e5681b767119e50c,D1093071,Version Control and Git (Tutorial),Basic,1,D1093071,3,2000,266
Version-1,65f7d165e5681b767119e50c,D1093071,Create Local Repository (Tutorial),Basic,1,D1093071,3,3500,340
Version-1,65f7d165e5681b767119e50c,D1093071,Basic Staging Area (Tutorial),Basic,1,D1093071,2,4000,490
Version-1,65f7d165e5681b767119e50c,D1093071,Advanced Staging Area (Tutorial),Basic,1,D1093071,3,5500,343
Version-1,65f7d165e5681b767119e50c,D1093071,Creating First Version (Tutorial),Basic,1,D1093071,3,15000,882
Version-1,65f7d165e5681b767119e50c,D1093071,Switching Project Versions (Tutorial),Basic,1,D1093071,4,8000,473
Version-1,65f7d168e5681b767119e517,D0948466,Game Introduction (Tutorial),Basic,1,D0948466,3,6250,277
Version-1,65f7d168e5681b767119e517,D0948466,Version Control and Git (Tutorial),Basic,1,D0948466,4,3000,492
Version-1,65f7d168e5681b767119e517,D0948466,Create Local Repository (Tutorial),Basic,1,D0948466,4,4000,349
Version-1,65f7d168e5681b767119e517,D0948466,Basic Staging Area (Tutorial),Basic,1,D0948466,4,5000,517
Version-1,65f7d168e5681b767119e517,D0948466,Advanced Staging Area (Tutorial),Basic,1,D0948466,4,6000,510
Version-1,65f7d168e5681b767119e517,D0948466,Creating First Version (Tutorial),Basic,1,D0948466,4,16000,557
Version-1,65f7d168e5681b767119e517,D0948466,Switching Project Versions (Tutorial),Basic,1,D0948466,4,8000,434
Version-1,65f7d168e5681b767119e517,D0948466,Git Branching Basics (Tutorial),Branch,1,D0948466,4,9000,628
Version-1,65f7d168e5681b767119e517,D0948466,Fast-Forward Merging (Tutorial),Branch,1,D0948466,4,6000,333
Version-1,65f7d168e5681b767119e517,D0948466,Auto Merging (Tutorial),Branch,1,D0948466,3,7750,517
Version-1,65f7d168e5681b767119e517,D0948466,Merge Conflicts (Tutorial),Branch,1,D0948466,4,7000,397
Version-1,65f7d16ce5681b767119e530,xin,Game Introduction (Tutorial),Basic,1,xin,4,7000,52
Version-1,65f7d16ce5681b767119e530,xin,Game Introduction (Tutorial),Basic,2,xin,2,5500,319
Version-1,65f7d16ce5681b767119e530,xin,Version Control and Git (Tutorial),Basic,1,xin,3,2000,123
Version-1,65f7d16ce5681b767119e530,xin,Create Local Repository (Tutorial),Basic,1,xin,2,3000,308
Version-1,65f7d16ce5681b767119e530,xin,Basic Staging Area (Tutorial),Basic,1,xin,3,4500,166
Version-1,65f7d16ee5681b767119e538,D0987322,Game Introduction (Tutorial),Basic,1,D0987322,4,7000,50
Version-1,65f7d16ee5681b767119e538,D0987322,Version Control and Git (Tutorial),Basic,1,D0987322,4,3000,73
Version-1,65f7d16ee5681b767119e538,D0987322,Create Local Repository (Tutorial),Basic,1,D0987322,4,4000,102
Version-1,65f7d16ee5681b767119e538,D0987322,Basic Staging Area (Tutorial),Basic,1,D0987322,4,5000,95
Version-1,65f7d16ee5681b767119e538,D0987322,Advanced Staging Area (Tutorial),Basic,1,D0987322,4,6000,162
Version-1,65f7d16ee5681b767119e538,D0987322,Creating First Version (Tutorial),Basic,1,D0987322,4,16000,418
Version-1,65f7d16ee5681b767119e538,D0987322,Switching Project Versions (Tutorial),Basic,1,D0987322,4,8000,321
Version-1,65f7d16ee5681b767119e538,D0987322,Git Branching Basics (Tutorial),Branch,1,D0987322,4,9000,798
Version-1,65f7d16ee5681b767119e538,D0987322,Fast-Forward Merging (Tutorial),Branch,1,D0987322,4,6000,224
Version-1,65f7d16ee5681b767119e538,D0987322,Auto Merging (Tutorial),Branch,1,D0987322,4,8000,358
Version-1,65f7d16ee5681b767119e538,D0987322,Merge Conflicts (Tutorial),Branch,1,D0987322,4,7000,285
Version-1,65f7d16ee5681b767119e538,D0987322,Create Remote Repository (Tutorial),Remote,1,D0987322,4,6000,102
Version-1,65f7d16ee5681b767119e538,D0987322,Push to Remote Branches (Tutorial),Remote,1,D0987322,4,6000,220
Version-1,65f7d16ee5681b767119e538,D0987322,Keep Branches in Sync (Tutorial),Remote,1,D0987322,4,5000,160
Version-1,65f7d16ee5681b767119e538,D0987322,Preparation for Merging (Tutorial),Remote,1,D0987322,4,8000,411
Version-1,65f7d16ee5681b767119e538,D0987322,Creating a Pull Request (Tutorial),Remote,1,D0987322,4,11000,230
Version-1,65f7d16ee5681b767119e538,D0987322,Review and Merge Pull Requests (Tutorial),Remote,1,D0987322,4,4000,190
Version-1,65f7d16fe5681b767119e541,tom134679,Game Introduction (Tutorial),Basic,1,tom134679,3,6250,460
Version-1,65f7d16fe5681b767119e541,tom134679,Version Control and Git (Tutorial),Basic,1,tom134679,4,3000,412
Version-1,65f7d16fe5681b767119e541,tom134679,Create Local Repository (Tutorial),Basic,1,tom134679,4,4000,985
Version-1,65f7d16fe5681b767119e541,tom134679,Basic Staging Area (Tutorial),Basic,1,tom134679,4,5000,352
Version-1,65f7d16fe5681b767119e541,tom134679,Advanced Staging Area (Tutorial),Basic,1,tom134679,4,6000,230
Version-1,65f7d16fe5681b767119e541,tom134679,Creating First Version (Tutorial),Basic,1,tom134679,4,16000,604
Version-1,65f7d16fe5681b767119e541,tom134679,Switching Project Versions (Tutorial),Basic,1,tom134679,4,8000,533
Version-1,65f7d16fe5681b767119e541,tom134679,Game Introduction (Practice),Basic,1,tom134679,4,7000,39
Version-1,65f7d16fe5681b767119e541,tom134679,Version Control and Git (Practice),Basic,1,tom134679,4,7000,105
Version-1,65f7d16fe5681b767119e541,tom134679,Create Local Repository (Practice),Basic,1,tom134679,4,3000,41
Version-1,65f7d16fe5681b767119e541,tom134679,Creating First Version (Practice),Basic,1,tom134679,4,8000,136
Version-1,65f7d16fe5681b767119e541,tom134679,Switching Project Versions (Practice),Basic,1,tom134679,3,6750,282
Version-1,65f7d173e5681b767119e54f,k,Game Introduction (Tutorial),Basic,1,k,2,6000,516
Version-1,65f7d173e5681b767119e54f,k,Version Control and Git (Tutorial),Basic,1,k,3,2000,92
Version-1,65f7d173e5681b767119e54f,k,Version Control and Git (Tutorial),Basic,2,k,2,1000,446
Version-1,65f7d173e5681b767119e54f,k,Create Local Repository (Tutorial),Basic,1,k,1,2000,3774
Version-1,65f7d183e5681b767119e57d,D0948155,Game Introduction (Tutorial),Basic,1,D0948155,4,7000,53
Version-1,65f7d183e5681b767119e57d,D0948155,Game Introduction (Tutorial),Basic,2,D0948155,3,6250,437
Version-1,65f7d183e5681b767119e57d,D0948155,Version Control and Git (Tutorial),Basic,1,D0948155,4,3000,90
Version-1,65f7d183e5681b767119e57d,D0948155,Create Local Repository (Tutorial),Basic,1,D0948155,4,4000,38
Version-1,65f7d183e5681b767119e57d,D0948155,Create Local Repository (Tutorial),Basic,2,D0948155,3,3750,125
Version-1,65f7d183e5681b767119e57d,D0948155,Basic Staging Area (Tutorial),Basic,1,D0948155,4,5000,159
Version-1,65f7d183e5681b767119e57d,D0948155,Advanced Staging Area (Tutorial),Basic,1,D0948155,4,6000,131
Version-1,65f7d183e5681b767119e57d,D0948155,Creating First Version (Tutorial),Basic,1,D0948155,4,16000,252
Version-1,65f7d183e5681b767119e57d,D0948155,Switching Project Versions (Tutorial),Basic,1,D0948155,4,8000,217
Version-1,65f7d183e5681b767119e57d,D0948155,Git Branching Basics (Tutorial),Branch,1,D0948155,4,9000,299
Version-1,65f7d183e5681b767119e57d,D0948155,Fast-Forward Merging (Tutorial),Branch,1,D0948155,4,6000,177
Version-1,65f7d183e5681b767119e57d,D0948155,Auto Merging (Tutorial),Branch,1,D0948155,4,8000,186
Version-1,65f7d183e5681b767119e57d,D0948155,Merge Conflicts (Tutorial),Branch,1,D0948155,4,7000,124
Version-1,65f7d183e5681b767119e57d,D0948155,Create Remote Repository (Tutorial),Remote,1,D0948155,4,6000,93
Version-1,65f7d183e5681b767119e57d,D0948155,Push to Remote Branches (Tutorial),Remote,1,D0948155,4,6000,243
Version-1,65f7d183e5681b767119e57d,D0948155,Keep Branches in Sync (Tutorial),Remote,1,D0948155,4,5000,206
Version-1,65f7d183e5681b767119e57d,D0948155,Preparation for Merging (Tutorial),Remote,1,D0948155,3,7750,259
Version-1,65f7d183e5681b767119e57d,D0948155,Creating a Pull Request (Tutorial),Remote,1,D0948155,2,9750,748
Version-1,65f7d183e5681b767119e57d,D0948155,Review and Merge Pull Requests (Tutorial),Remote,1,D0948155,4,4000,89
Version-1,65f7d18ae5681b767119e597,Thanathiti,Game Introduction (Tutorial),Basic,1,Thanathiti,3,6750,132
Version-1,65f7d18ae5681b767119e597,Thanathiti,Version Control and Git (Tutorial),Basic,1,Thanathiti,3,2000,83
Version-1,65f7d18ae5681b767119e597,Thanathiti,Create Local Repository (Tutorial),Basic,1,Thanathiti,4,4000,155
Version-1,65f7d18fe5681b767119e5a6,D1051432,Game Introduction (Tutorial),Basic,1,D1051432,4,7000,50
Version-1,65f7d18fe5681b767119e5a6,D1051432,Game Introduction (Tutorial),Basic,2,D1051432,3,6750,231
Version-1,65f7d18fe5681b767119e5a6,D1051432,Version Control and Git (Tutorial),Basic,1,D1051432,4,3000,195
Version-1,65f7d18fe5681b767119e5a6,D1051432,Create Local Repository (Tutorial),Basic,1,D1051432,4,4000,180
Version-1,65f7d18fe5681b767119e5a6,D1051432,Basic Staging Area (Tutorial),Basic,1,D1051432,4,5000,256
Version-1,65f7d18fe5681b767119e5a6,D1051432,Advanced Staging Area (Tutorial),Basic,1,D1051432,4,6000,179
Version-1,65f7d18fe5681b767119e5a6,D1051432,Creating First Version (Tutorial),Basic,1,D1051432,4,16000,438
Version-1,65f7d18fe5681b767119e5a6,D1051432,Switching Project Versions (Tutorial),Basic,1,D1051432,4,8000,307
Version-1,65f7d18fe5681b767119e5a6,D1051432,Git Branching Basics (Tutorial),Branch,1,D1051432,4,9000,356
Version-1,65f7d18fe5681b767119e5a6,D1051432,Fast-Forward Merging (Tutorial),Branch,1,D1051432,4,6000,167
Version-1,65f7d18fe5681b767119e5a6,D1051432,Auto Merging (Tutorial),Branch,1,D1051432,4,8000,329
Version-1,65f7d18fe5681b767119e5a6,D1051432,Merge Conflicts (Tutorial),Branch,1,D1051432,4,7000,311
Version-1,65f7d18fe5681b767119e5a6,D1051432,Create Remote Repository (Tutorial),Remote,1,D1051432,4,6000,170
Version-1,65f7d18fe5681b767119e5a6,D1051432,Push to Remote Branches (Tutorial),Remote,1,D1051432,4,6000,207
Version-1,65f7d18fe5681b767119e5a6,D1051432,Keep Branches in Sync (Tutorial),Remote,1,D1051432,4,5000,196
Version-1,65f7d18fe5681b767119e5a6,D1051432,Preparation for Merging (Tutorial),Remote,1,D1051432,4,8000,331
Version-1,65f7d18fe5681b767119e5a6,D1051432,Creating a Pull Request (Tutorial),Remote,1,D1051432,4,11000,398
Version-1,65f7d18fe5681b767119e5a6,D1051432,Review and Merge Pull Requests (Tutorial),Remote,1,D1051432,4,4000,214
Version-1,65f7d18fe5681b767119e5a6,D1051432,Game Introduction (Practice),Basic,1,D1051432,4,7000,40
Version-1,65f7d18fe5681b767119e5a6,D1051432,Version Control and Git (Practice),Basic,1,D1051432,4,7000,63
Version-1,65f7d18fe5681b767119e5a6,D1051432,Create Local Repository (Practice),Basic,1,D1051432,4,3000,27
Version-1,65f7d18fe5681b767119e5ac,D0948214,Game Introduction (Tutorial),Basic,1,D0948214,4,7000,51
Version-1,65f7d18fe5681b767119e5ac,D0948214,Game Introduction (Tutorial),Basic,2,D0948214,4,7000,74
Version-1,65f7d18fe5681b767119e5ac,D0948214,Game Introduction (Tutorial),Basic,3,D0948214,3,6750,337
Version-1,65f7d18fe5681b767119e5ac,D0948214,Version Control and Git (Tutorial),Basic,1,D0948214,4,3000,126
Version-1,65f7d18fe5681b767119e5ac,D0948214,Create Local Repository (Tutorial),Basic,1,D0948214,4,4000,33
Version-1,65f7d18fe5681b767119e5ac,D0948214,Create Local Repository (Tutorial),Basic,2,D0948214,4,4000,108
Version-1,65f7d18fe5681b767119e5ac,D0948214,Basic Staging Area (Tutorial),Basic,1,D0948214,4,5000,213
Version-1,65f7d18fe5681b767119e5ac,D0948214,Advanced Staging Area (Tutorial),Basic,1,D0948214,4,6000,229
Version-1,65f7d18fe5681b767119e5ac,D0948214,Creating First Version (Tutorial),Basic,1,D0948214,4,16000,524
Version-1,65f7d18fe5681b767119e5ac,D0948214,Switching Project Versions (Tutorial),Basic,1,D0948214,4,8000,423
Version-1,65f7d18fe5681b767119e5ac,D0948214,Git Branching Basics (Tutorial),Branch,1,D0948214,4,9000,292
Version-1,65f7d18fe5681b767119e5ac,D0948214,Fast-Forward Merging (Tutorial),Branch,1,D0948214,4,6000,181
Version-1,65f7d18fe5681b767119e5ac,D0948214,Auto Merging (Tutorial),Branch,1,D0948214,4,8000,211
Version-1,65f7d18fe5681b767119e5ac,D0948214,Auto Merging (Tutorial),Branch,2,D0948214,3,7750,328
Version-1,65f7d18fe5681b767119e5ac,D0948214,Merge Conflicts (Tutorial),Branch,1,D0948214,4,7000,191
Version-1,65f7d18fe5681b767119e5ac,D0948214,Create Remote Repository (Tutorial),Remote,1,D0948214,4,6000,120
Version-1,65f7d18fe5681b767119e5ac,D0948214,Push to Remote Branches (Tutorial),Remote,1,D0948214,4,6000,266
Version-1,65f7d18fe5681b767119e5ac,D0948214,Keep Branches in Sync (Tutorial),Remote,1,D0948214,4,5000,143
Version-1,65f7d18fe5681b767119e5ac,D0948214,Preparation for Merging (Tutorial),Remote,1,D0948214,4,8000,339
Version-1,65f7d18fe5681b767119e5ac,D0948214,Creating a Pull Request (Tutorial),Remote,1,D0948214,4,11000,346
Version-1,65f7d18fe5681b767119e5ac,D0948214,Review and Merge Pull Requests (Tutorial),Remote,1,D0948214,4,4000,266
Version-1,65f7d199e5681b767119e5c3,Monstung,Game Introduction (Tutorial),Basic,1,Monstung,1,5250,1881
Version-1,65f7d199e5681b767119e5c3,Monstung,Version Control and Git (Tutorial),Basic,1,Monstung,3,2000,194
Version-1,65f7d199e5681b767119e5c3,Monstung,Create Local Repository (Tutorial),Basic,1,Monstung,3,3750,728
Version-1,65f7d199e5681b767119e5c3,Monstung,Basic Staging Area (Tutorial),Basic,1,Monstung,3,4750,1325
Version-1,65f7d199e5681b767119e5c3,Monstung,Advanced Staging Area (Tutorial),Basic,1,Monstung,4,6000,262
Version-1,65f7d199e5681b767119e5c3,Monstung,Creating First Version (Tutorial),Basic,1,Monstung,3,15750,245
Version-1,65f7d199e5681b767119e5c3,Monstung,Switching Project Versions (Tutorial),Basic,1,Monstung,3,7750,468
Version-1,65f7d19ee5681b767119e5da,D0948019,Game Introduction (Tutorial),Basic,1,D0948019,4,7000,37
Version-1,65f7d19ee5681b767119e5da,D0948019,Game Introduction (Tutorial),Basic,2,D0948019,4,7000,38
Version-1,65f7d19ee5681b767119e5da,D0948019,Game Introduction (Tutorial),Basic,3,D0948019,4,7000,83
Version-1,65f7d19ee5681b767119e5da,D0948019,Version Control and Git (Tutorial),Basic,1,D0948019,4,3000,228
Version-1,65f7d19ee5681b767119e5da,D0948019,Create Local Repository (Tutorial),Basic,1,D0948019,4,4000,171
Version-1,65f7d19ee5681b767119e5da,D0948019,Basic Staging Area (Tutorial),Basic,1,D0948019,4,5000,445
Version-1,65f7d19ee5681b767119e5da,D0948019,Advanced Staging Area (Tutorial),Basic,1,D0948019,4,6000,210
Version-1,65f7d19ee5681b767119e5da,D0948019,Creating First Version (Tutorial),Basic,1,D0948019,4,16000,512
Version-1,65f7d19ee5681b767119e5da,D0948019,Switching Project Versions (Tutorial),Basic,1,D0948019,4,8000,316
Version-1,65f7d19ee5681b767119e5da,D0948019,Git Branching Basics (Tutorial),Branch,1,D0948019,4,9000,233
Version-1,65f7d19ee5681b767119e5da,D0948019,Fast-Forward Merging (Tutorial),Branch,1,D0948019,4,6000,158
Version-1,65f7d19ee5681b767119e5da,D0948019,Auto Merging (Tutorial),Branch,1,D0948019,4,8000,255
Version-1,65f7d19ee5681b767119e5da,D0948019,Merge Conflicts (Tutorial),Branch,1,D0948019,4,7000,183
Version-1,65f7d19ee5681b767119e5da,D0948019,Create Remote Repository (Tutorial),Remote,1,D0948019,4,6000,54
Version-1,65f7d19ee5681b767119e5da,D0948019,Push to Remote Branches (Tutorial),Remote,1,D0948019,4,6000,216
Version-1,65f7d19ee5681b767119e5da,D0948019,Keep Branches in Sync (Tutorial),Remote,1,D0948019,4,5000,166
Version-1,65f7d19ee5681b767119e5da,D0948019,Preparation for Merging (Tutorial),Remote,1,D0948019,4,8000,210
Version-1,65f7d19ee5681b767119e5da,D0948019,Preparation for Merging (Tutorial),Remote,2,D0948019,3,7750,231
Version-1,65f7d19ee5681b767119e5da,D0948019,Creating a Pull Request (Tutorial),Remote,1,D0948019,4,11000,189
Version-1,65f7d19ee5681b767119e5da,D0948019,Creating a Pull Request (Tutorial),Remote,2,D0948019,3,10000,283
Version-1,65f7d19ee5681b767119e5da,D0948019,Review and Merge Pull Requests (Tutorial),Remote,1,D0948019,4,4000,71
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Game Introduction (Tutorial),Basic,1,D1051652,4,7000,228
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Version Control and Git (Tutorial),Basic,1,D1051652,4,3000,80
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Version Control and Git (Tutorial),Basic,2,D1051652,2,1000,195
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Create Local Repository (Tutorial),Basic,1,D1051652,4,4000,147
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Basic Staging Area (Tutorial),Basic,1,D1051652,4,5000,206
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Advanced Staging Area (Tutorial),Basic,1,D1051652,4,6000,239
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Creating First Version (Tutorial),Basic,1,D1051652,4,16000,495
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Switching Project Versions (Tutorial),Basic,1,D1051652,4,8000,258
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Git Branching Basics (Tutorial),Branch,1,D1051652,3,8750,755
Version-1,65f7d1a0e5681b767119e5e8,D1051652,Fast-Forward Merging (Tutorial),Branch,1,D1051652,4,6000,559
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Game Introduction (Tutorial),Basic,1,tukta26884,2,5500,1837
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Version Control and Git (Tutorial),Basic,1,tukta26884,4,3000,378
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Create Local Repository (Tutorial),Basic,1,tukta26884,3,3500,796
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Basic Staging Area (Tutorial),Basic,1,tukta26884,3,4750,1297
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Advanced Staging Area (Tutorial),Basic,1,tukta26884,3,5750,372
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Creating First Version (Tutorial),Basic,1,tukta26884,3,15750,573
Version-1,65f7d1a1e5681b767119e5f2,tukta26884,Switching Project Versions (Tutorial),Basic,1,tukta26884,4,8000,565
Version-1,65f7d1a3e5681b767119e600,D1076775,Game Introduction (Tutorial),Basic,1,D1076775,2,6000,987
Version-1,65f7d1ade5681b767119e62c,D0916167,Game Introduction (Tutorial),Basic,1,D0916167,3,6500,149
Version-1,65f7d1ade5681b767119e62c,D0916167,Version Control and Git (Tutorial),Basic,1,D0916167,4,3000,119
Version-1,65f7d1ade5681b767119e62c,D0916167,Create Local Repository (Tutorial),Basic,1,D0916167,4,4000,121
Version-1,65f7d1ade5681b767119e62c,D0916167,Basic Staging Area (Tutorial),Basic,1,D0916167,4,5000,129
Version-1,65f7d1ade5681b767119e62c,D0916167,Advanced Staging Area (Tutorial),Basic,1,D0916167,4,6000,229
Version-1,65f7d1ade5681b767119e62c,D0916167,Creating First Version (Tutorial),Basic,1,D0916167,4,16000,265
Version-1,65f7d1ade5681b767119e62c,D0916167,Switching Project Versions (Tutorial),Basic,1,D0916167,4,8000,499
Version-1,65f7d1ade5681b767119e62c,D0916167,Git Branching Basics (Tutorial),Branch,1,D0916167,4,9000,254
Version-1,65f7d1afe5681b767119e636,d1051284,Game Introduction (Tutorial),Basic,1,d1051284,3,6500,320
Version-1,65f7d1afe5681b767119e636,d1051284,Version Control and Git (Tutorial),Basic,1,d1051284,3,2000,234
Version-1,65f7d1afe5681b767119e636,d1051284,Create Local Repository (Tutorial),Basic,1,d1051284,4,4000,60
Version-1,65f7d1afe5681b767119e636,d1051284,Create Local Repository (Tutorial),Basic,2,d1051284,3,3500,977
Version-1,65f7d1afe5681b767119e636,d1051284,Basic Staging Area (Tutorial),Basic,1,d1051284,4,5000,243
Version-1,65f7d1afe5681b767119e636,d1051284,Advanced Staging Area (Tutorial),Basic,1,d1051284,4,6000,307
Version-1,65f7d1afe5681b767119e636,d1051284,Creating First Version (Tutorial),Basic,1,d1051284,4,16000,741
Version-1,65f7d1afe5681b767119e636,d1051284,Switching Project Versions (Tutorial),Basic,1,d1051284,4,8000,351
Version-1,65f7d1afe5681b767119e636,d1051284,Git Branching Basics (Tutorial),Branch,1,d1051284,3,8750,701
Version-1,65f7d1afe5681b767119e636,d1051284,Fast-Forward Merging (Tutorial),Branch,1,d1051284,4,6000,282
Version-1,65f7d1afe5681b767119e636,d1051284,Fast-Forward Merging (Tutorial),Branch,2,d1051284,3,5750,789
Version-1,65f7d1afe5681b767119e636,d1051284,Auto Merging (Tutorial),Branch,1,d1051284,4,8000,580
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Game Introduction (Tutorial),Basic,1,d1090685,3,6500,371
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Version Control and Git (Tutorial),Basic,1,d1090685,3,2000,152
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Create Local Repository (Tutorial),Basic,1,d1090685,4,4000,225
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Basic Staging Area (Tutorial),Basic,1,d1090685,4,5000,189
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Advanced Staging Area (Tutorial),Basic,1,d1090685,4,6000,245
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Creating First Version (Tutorial),Basic,1,d1090685,4,16000,583
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Switching Project Versions (Tutorial),Basic,1,d1090685,4,8000,277
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Git Branching Basics (Tutorial),Branch,1,d1090685,4,9000,354
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Fast-Forward Merging (Tutorial),Branch,1,d1090685,4,6000,248
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Auto Merging (Tutorial),Branch,1,d1090685,3,7750,467
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Merge Conflicts (Tutorial),Branch,1,d1090685,4,7000,408
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Create Remote Repository (Tutorial),Remote,1,d1090685,4,6000,367
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Push to Remote Branches (Tutorial),Remote,1,d1090685,3,5500,793
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Keep Branches in Sync (Tutorial),Remote,1,d1090685,4,5000,539
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Game Introduction (Practice),Basic,1,d1090685,4,7000,47
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Version Control and Git (Practice),Basic,1,d1090685,4,7000,100
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Create Local Repository (Practice),Basic,1,d1090685,4,3000,34
Version-1,65f7d1c5e5681b767119e6a2,d1090685,Create Local Repository (Practice),Basic,2,d1090685,3,2750,71
